transaction_id,customer_id,amount,payment_status,failure_reason,risk_score,risk_level,agent_diagnosis,agent_action,agent_confidence,agent_reason,policy_decision,policy_reason,execution_status,recovery_status,recovered_amount,execution_message,executed_at
TX_TIMEOUT,C02,,1999.0,failed,timeout,60,medium,Temporary payment failure,retry,0.92,Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,RECOVERED,1999.0,Payment retry succeeded in Test Mode simulation.,0,2026-09-05 20:44:22
TX_BANK,C03,,1999.0,failed,bank_declined,65,medium,Recoverable bank decline,retry,0.79,Customer has a strong successful payment history.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,RECOVERED,1999.0,Payment retry succeeded in Test Mode simulation.,0,2026-09-05 20:44:22
TX_FUNDS,C04,,1999.0,failed,insufficient_funds,35,low,Insufficient funds,escalate,0.91,Immediate repeated retries could create unnecessary payment attempts.,BLOCK,Action 'escalate' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,0,2026-09-05 20:44:22
TX_MAX_RETRY,C05,,1999.0,failed,timeout,45,medium,Retry limit reached,stop,0.97,Maximum retry attempts have already been reached.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,0,2026-09-05 20:44:22
TX_HIGH_AMT,C06,,50000.0,failed,timeout,70,high,Temporary payment failure,retry,0.92,Failure appears temporary and the customer has not exceeded the retry limit.,BLOCK,"Amount ₹50,000.00 exceeds the ₹10,000.00 recovery limit.",BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,0,2026-09-05 20:44:22
TX_ABANDONED,C07,,499.0,abandoned,unknown,30,low,Checkout abandonment,reminder,0.88,Recent abandoned checkout with potential purchase intent.,ALLOW,Transaction passed all recovery policy checks.,SIMULATED,FOLLOW_UP,0.0,Recovery reminder scheduled in Test Mode simulation.,0,2026-09-05 20:44:22
UNKNOWN,UNKNOWN,,0.0,failed,unknown,35,low,Low recovery probability / Ineligible,stop,0.85,Payment failure reason 'unknown' is not eligible for recovery.,BLOCK,Action 'stop' is not executable by the recovery policy.,BLOCKED,not_attempted,0.0,Recovery action blocked by policy governance.,0,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,5000.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,5000.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,CHECKOUT_ABANDONMENT,2500.0,failed,timeout,80,high,[CHECKOUT_ABANDONMENT] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for CHECKOUT_ABANDONMENT — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,Recovery reminder dispatched. Conversion tracked on callback.,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,CHECKOUT_ABANDONMENT,2500.0,failed,timeout,80,high,[CHECKOUT_ABANDONMENT] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for CHECKOUT_ABANDONMENT — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,Recovery reminder dispatched. Conversion tracked on callback.,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,FAILED_SUBSCRIPTION,2500.0,failed,timeout,80,high,[FAILED_SUBSCRIPTION] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for FAILED_SUBSCRIPTION — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Subscription dunning attempt 1. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,FAILED_SUBSCRIPTION,2500.0,failed,timeout,80,high,[FAILED_SUBSCRIPTION] [LLM-SIMULATED] Low recovery probability / Ineligible,escalate,0.87,LLM Decision Agent evaluated prompt signals: Subscription already canceled.,BLOCK,"Action 'escalate' is not permitted for FAILED_SUBSCRIPTION. Allowed: ['reminder', 'retry'].",BLOCKED,not_attempted,0.0,"Execution blocked by policy governance: Action 'escalate' is not permitted for FAILED_SUBSCRIPTION. Allowed: ['reminder', 'retry'].",0,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,B2B_RECEIVABLE,2500.0,failed,timeout,80,high,[B2B_RECEIVABLE] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for B2B_RECEIVABLE — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,B2B collection outreach dispatched. Invoice overdue 0 days.,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,B2B_RECEIVABLE,2500.0,failed,legal_dispute,60,medium,[B2B_RECEIVABLE] [LLM-SIMULATED] Low recovery probability / Ineligible,stop,0.87,LLM Decision Agent evaluated prompt signals: Account under legal dispute. Automated outreach suspended.,BLOCK,"Action 'stop' is not permitted for B2B_RECEIVABLE. Allowed: ['escalate', 'reminder', 'voice_call'].",BLOCKED,not_attempted,0.0,"Execution blocked by policy governance: Action 'stop' is not permitted for B2B_RECEIVABLE. Allowed: ['escalate', 'reminder', 'voice_call'].",0,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,MANDATE_FAILURE,2500.0,failed,timeout,80,high,[MANDATE_FAILURE] [LLM-SIMULATED] Temporary payment failure,schedule_mandate,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for MANDATE_FAILURE — action 'schedule_mandate' authorised.,RECOVERED,RECOVERED,2500.0,Mandate re-presentment attempt 1. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PROMISE_TO_PAY,2500.0,failed,timeout,80,high,[PROMISE_TO_PAY] [LLM-SIMULATED] Temporary payment failure,collect_promise,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PROMISE_TO_PAY — action 'collect_promise' authorised.,RECOVERED,RECOVERED,2500.0,Promise payment collection attempt. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,65,medium,[PAYMENT_FAILURE] [LLM-SIMULATED] Retry limit reached,stop,0.95,LLM Decision Agent evaluated prompt signals: Maximum retry attempts have already been reached.,BLOCK,"Action 'stop' is not permitted for PAYMENT_FAILURE. Allowed: ['reminder', 'retry'].",BLOCKED,not_attempted,0.0,"Execution blocked by policy governance: Action 'stop' is not permitted for PAYMENT_FAILURE. Allowed: ['reminder', 'retry'].",0,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,CHECKOUT_ABANDONMENT,2500.0,failed,timeout,80,high,[CHECKOUT_ABANDONMENT] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for CHECKOUT_ABANDONMENT — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,Recovery reminder dispatched. Conversion tracked on callback.,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,FAILED_SUBSCRIPTION,2500.0,failed,timeout,80,high,[FAILED_SUBSCRIPTION] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for FAILED_SUBSCRIPTION — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Subscription dunning attempt 1. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,B2B_RECEIVABLE,2500.0,failed,timeout,80,high,[B2B_RECEIVABLE] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for B2B_RECEIVABLE — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,B2B collection outreach dispatched. Invoice overdue 0 days.,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,MANDATE_FAILURE,2500.0,failed,timeout,80,high,[MANDATE_FAILURE] [LLM-SIMULATED] Temporary payment failure,schedule_mandate,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for MANDATE_FAILURE — action 'schedule_mandate' authorised.,RECOVERED,RECOVERED,2500.0,Mandate re-presentment attempt 1. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PROMISE_TO_PAY,2500.0,failed,timeout,80,high,[PROMISE_TO_PAY] [LLM-SIMULATED] Temporary payment failure,collect_promise,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PROMISE_TO_PAY — action 'collect_promise' authorised.,RECOVERED,RECOVERED,2500.0,Promise payment collection attempt. Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,6000.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,6000.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:22
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,5000.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,5000.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,PAYMENT_FAILURE,2500.0,failed,timeout,80,high,[PAYMENT_FAILURE] [LLM-SIMULATED] Temporary payment failure,retry,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for PAYMENT_FAILURE — action 'retry' authorised.,RECOVERED,RECOVERED,2500.0,Razorpay Sandbox Simulation Success,2,2026-09-05 20:44:56
TEST_FLOW_001,CUST_TEST,CHECKOUT_ABANDONMENT,2500.0,failed,timeout,80,high,[CHECKOUT_ABANDONMENT] [LLM-SIMULATED] Temporary payment failure,reminder,0.94,LLM Decision Agent evaluated prompt signals: Failure appears temporary and the customer has not exceeded the retry limit.,ALLOW,All policy checks passed for CHECKOUT_ABANDONMENT — action 'reminder' authorised.,FOLLOW_UP,FOLLOW_UP,0.0,Recovery reminder dispatched. Conversion tracked on callback.,2,2026-09-05 20:44:56
